CO_ANO	CO_MES	SH4	CO_PAIS	SG_UF_MUN	CO_MUN	KG_LIQUIDO	VL_FOB	VALOR AGREGADO
2023.0	1.0	4823.0	249.0	SP	3438709.0	107.0	9786.0	91.45794392523365
2023.0	5.0	8443.0	628.0	SP	3452809.0	130.0	35888.0	276.0615384615385
2023.0	9.0	8533.0	63.0	SP	3450308.0	11.0	41.0	3.727272727272727
2023.0	12.0	8504.0	251.0	SP	3449904.0	3.0	334.0	111.33333333333333
2023.0	3.0	8807.0	455.0	SP	3418800.0	8.0	9720.0	1215.0
2023.0	4.0	7318.0	23.0	SP	3401608.0	157.0	2133.0	13.585987261146498
2023.0	9.0	7318.0	161.0	SP	3450308.0	19159.0	77649.0	4.05287332324234
2023.0	9.0	3926.0	249.0	SP	3418404.0	131.0	1334.0	10.183206106870228
2023.0	3.0	7210.0	386.0	SP	3452502.0	600.0	1717.0	2.861666666666667
2023.0	4.0	9032.0	87.0	SP	3405708.0	756.0	142895.0	189.01455026455025
2023.0	7.0	3917.0	23.0	SP	3450308.0	3163.0	114239.0	36.11729370850458
2023.0	7.0	8205.0	361.0	SP	3450308.0	6284.0	17619.0	2.803787396562699
2023.0	9.0	1509.0	158.0	SP	3418800.0	12465.0	87696.0	7.035379061371841
2023.0	6.0	7318.0	160.0	SP	3448807.0	15160.0	39602.0	2.612269129287599
2023.0	10.0	7318.0	628.0	SP	3413801.0	32.0	2165.0	67.65625
2023.0	9.0	7312.0	23.0	SP	3448500.0	2.0	202.0	101.0
2023.0	2.0	8466.0	791.0	SP	3409205.0	1.0	40.0	40.0
2023.0	10.0	8501.0	399.0	SP	3450308.0	2039.0	98466.0	48.291319274154
2023.0	5.0	8516.0	275.0	SP	3427306.0	2.0	483.0	241.5
2023.0	11.0	4010.0	386.0	SP	3422505.0	124.0	2840.0	22.903225806451612
2023.0	6.0	3204.0	161.0	SP	3452809.0	2010.0	19495.0	9.699004975124378
2023.0	12.0	9506.0	275.0	SP	3450308.0	8.0	3776.0	472.0
2023.0	10.0	8307.0	160.0	SP	3449805.0	20.0	80.0	4.0
2023.0	2.0	8424.0	386.0	SP	3411102.0	387.0	12812.0	33.10594315245478
2023.0	10.0	8517.0	160.0	SP	3449904.0	87606.0	2121046.0	24.211195580211403
2023.0	7.0	8708.0	160.0	SP	3450308.0	218338.0	1151008.0	5.271679689289084
2023.0	2.0	8487.0	23.0	SP	3425904.0	43.0	10038.0	233.4418604651163
2023.0	8.0	8205.0	160.0	SP	3413801.0	277.0	9396.0	33.92057761732852
2023.0	8.0	8422.0	628.0	SP	3401608.0	2.0	292.0	146.0
2023.0	6.0	8421.0	271.0	SP	3425904.0	13011.0	94471.0	7.260856198601184
2023.0	10.0	8481.0	245.0	SP	3407506.0	94.0	11481.0	122.13829787234043
2023.0	7.0	4421.0	386.0	SP	3450308.0	3.0	925.0	308.3333333333333
2023.0	9.0	4016.0	361.0	SP	3420509.0	2871.0	33220.0	11.57088122605364
2023.0	3.0	4821.0	249.0	SP	3418800.0	46.0	3603.0	78.32608695652173
2023.0	2.0	9405.0	386.0	SP	3420509.0	132.0	13259.0	100.4469696969697
2023.0	10.0	3923.0	23.0	SP	3452205.0	4565.0	24875.0	5.449069003285871
2023.0	7.0	7320.0	767.0	SP	3421002.0	2.0	129.0	64.5
2023.0	12.0	8414.0	160.0	SP	3456701.0	11201.0	56871.0	5.077314525488796
2023.0	12.0	7304.0	23.0	SP	3405708.0	1.0	466.0	466.0
2023.0	8.0	8483.0	23.0	SP	3408405.0	22.0	802.0	36.45454545454545
2023.0	8.0	8544.0	23.0	SP	3450308.0	5776.0	286748.0	49.64473684210526
2023.0	7.0	8481.0	190.0	SP	3448708.0	45.0	459.0	10.2
2023.0	5.0	9026.0	249.0	SP	3447809.0	132.0	6609.0	50.06818181818182
2023.0	1.0	8533.0	383.0	SP	3409502.0	4.0	1732.0	433.0
2023.0	4.0	7304.0	776.0	SP	3418800.0	204570.0	239362.0	1.1700738133646185
2023.0	2.0	8538.0	23.0	SP	3452205.0	521.0	58030.0	111.38195777351248
2023.0	10.0	6903.0	160.0	SP	3450308.0	37605.0	137226.0	3.649142401276426
2023.0	7.0	8414.0	160.0	SP	3420509.0	5136.0	233618.0	45.486370716510905
2023.0	11.0	3920.0	160.0	SP	3431803.0	122357.0	238414.0	1.9485113234224443
2023.0	11.0	8484.0	791.0	SP	3425904.0	56.0	12956.0	231.35714285714286
2023.0	1.0	8483.0	23.0	SP	3450308.0	35297.0	904647.0	25.62957191829334
2023.0	8.0	3901.0	399.0	SP	3440606.0	1500.0	6040.0	4.026666666666666
2023.0	5.0	3919.0	399.0	SP	3443907.0	283.0	5422.0	19.159010600706715
2023.0	9.0	8438.0	249.0	SP	3409502.0	964.0	189808.0	196.89626556016597
2023.0	6.0	8517.0	160.0	SP	3450308.0	65599.0	3742175.0	57.046220216771594
2023.0	5.0	8543.0	603.0	SP	3405708.0	2.0	370.0	185.0
2023.0	11.0	3917.0	249.0	SP	3447304.0	27.0	4446.0	164.66666666666666
2023.0	6.0	8413.0	23.0	SP	3409601.0	10.0	3012.0	301.2
2023.0	4.0	8533.0	365.0	SP	3450308.0	43.0	7184.0	167.06976744186048
2023.0	11.0	8503.0	160.0	SP	3426902.0	79.0	1742.0	22.050632911392405
2023.0	10.0	9020.0	249.0	SP	3452205.0	9.0	10763.0	1195.888888888889
2023.0	1.0	2905.0	249.0	SP	3429401.0	86953.0	285040.0	3.278092762756892
2023.0	3.0	9020.0	23.0	SP	3450308.0	122.0	93844.0	769.2131147540983
2023.0	7.0	4016.0	190.0	SP	3401608.0	288.0	4894.0	16.993055555555557
2023.0	5.0	7602.0	845.0	SP	3401152.0	84600.0	188073.0	2.2230851063829786
2023.0	4.0	9027.0	249.0	SP	3450308.0	2810.0	2742781.0	976.0786476868327
2023.0	9.0	3923.0	160.0	SP	3450308.0	227060.0	574221.0	2.528939487360169
2023.0	1.0	7318.0	249.0	SP	3425904.0	1751.0	341882.0	195.2495716733295
2023.0	11.0	8414.0	23.0	SP	3425904.0	18955.0	250985.0	13.241097335795304
2023.0	8.0	5208.0	589.0	SP	3450308.0	6130.0	179349.0	29.25758564437194
2023.0	4.0	8414.0	160.0	SP	3450308.0	112975.0	900373.0	7.969665855277716
2023.0	12.0	8414.0	383.0	SP	3450308.0	8.0	221.0	27.625
2023.0	1.0	9030.0	647.0	SP	3450308.0	6.0	10632.0	1772.0
2023.0	3.0	9021.0	361.0	SP	3450308.0	703.0	601606.0	855.769559032717
2023.0	2.0	3105.0	23.0	SP	3413009.0	167.0	3905.0	23.38323353293413
2023.0	11.0	8536.0	160.0	SP	3450308.0	86469.0	1360652.0	15.735720315951381
2023.0	10.0	8483.0	247.0	SP	3456701.0	104.0	3730.0	35.86538461538461
2023.0	8.0	8536.0	275.0	SP	3454003.0	2.0	77.0	38.5
2023.0	5.0	8412.0	249.0	SP	3452205.0	39116.0	798316.0	20.40893751917374
2023.0	10.0	6202.0	670.0	SP	3450308.0	44.0	20431.0	464.34090909090907
2023.0	3.0	8466.0	72.0	SP	3405708.0	43.0	5855.0	136.1627906976744
2023.0	10.0	7318.0	791.0	SP	3420509.0	45.0	2130.0	47.333333333333336
2023.0	2.0	8433.0	249.0	SP	3438709.0	2650.0	35717.0	13.47811320754717
2023.0	6.0	9603.0	628.0	SP	3450308.0	5511.0	206095.0	37.39702413355108
2023.0	4.0	8211.0	160.0	SP	3450308.0	22529.0	58149.0	2.581073283323716
2023.0	6.0	8428.0	160.0	SP	3449805.0	1600.0	3530.0	2.20625
2023.0	9.0	8414.0	383.0	SP	3450308.0	95.0	8292.0	87.28421052631579
2023.0	9.0	6201.0	93.0	SP	3409205.0	169.0	2934.0	17.36094674556213
2023.0	1.0	2912.0	249.0	SP	3436505.0	53257.0	202710.0	3.8062602099254557
2023.0	6.0	8525.0	160.0	SP	3452205.0	8.0	493.0	61.625
2023.0	10.0	8467.0	275.0	SP	3405708.0	14.0	8848.0	632.0
2023.0	5.0	9021.0	249.0	SP	3448807.0	559.0	370578.0	662.9302325581396
2023.0	6.0	4016.0	23.0	SP	3409502.0	8225.0	296976.0	36.10650455927052
2023.0	10.0	8544.0	249.0	SP	3423404.0	26.0	2443.0	93.96153846153847
2023.0	11.0	9603.0	160.0	SP	3430508.0	551.0	1270.0	2.304900181488203
2023.0	7.0	8412.0	791.0	SP	3448708.0	1472.0	33884.0	23.019021739130434
2023.0	11.0	4911.0	607.0	SP	3409205.0	1.0	68.0	68.0
2023.0	2.0	4016.0	160.0	SP	3418404.0	590.0	13867.0	23.503389830508475
2023.0	4.0	8501.0	232.0	SP	3438709.0	71.0	13625.0	191.90140845070422
2023.0	3.0	3910.0	23.0	SP	3430805.0	160.0	6261.0	39.13125
2023.0	4.0	3920.0	23.0	SP	3425904.0	12195.0	53483.0	4.385649856498565
2023.0	9.0	8501.0	603.0	SP	3456701.0	11.0	1276.0	116.0
2023.0	10.0	8708.0	232.0	SP	3436703.0	80814.0	352087.0	4.356757492513673
2023.0	10.0	9405.0	249.0	SP	3450308.0	270.0	49012.0	181.52592592592592
2023.0	11.0	8536.0	576.0	SP	3448708.0	322.0	6482.0	20.130434782608695
2023.0	12.0	8467.0	386.0	SP	3425904.0	6.0	2477.0	412.8333333333333
2023.0	10.0	8517.0	776.0	SP	3405708.0	131.0	152698.0	1165.6335877862596
2023.0	3.0	8501.0	776.0	SP	3452403.0	12.0	685.0	57.083333333333336
2023.0	8.0	4009.0	23.0	SP	3418404.0	2835.0	43769.0	15.438800705467372
2023.0	8.0	9018.0	375.0	SP	3434401.0	1243.0	289279.0	232.72646822204345
2023.0	8.0	2832.0	23.0	SP	3450308.0	269500.0	124972.0	0.46371799628942484
2023.0	7.0	8479.0	386.0	SP	3448708.0	839.0	41381.0	49.32181168057211
2023.0	11.0	9024.0	399.0	SP	3405708.0	1.0	24.0	24.0
2023.0	7.0	9031.0	249.0	SP	3416408.0	7.0	14352.0	2050.285714285714
2023.0	2.0	7307.0	190.0	SP	3438709.0	405.0	21814.0	53.861728395061725
2023.0	7.0	9025.0	23.0	SP	3448807.0	63.0	46223.0	733.6984126984127
2023.0	4.0	6914.0	249.0	SP	3438709.0	15.0	2303.0	153.53333333333333
2023.0	1.0	8536.0	23.0	SP	3418800.0	583.0	46468.0	79.704974271012
2023.0	6.0	8714.0	160.0	SP	3415707.0	3144.0	11420.0	3.632315521628499
2023.0	1.0	9505.0	160.0	SP	3443303.0	1171.0	22077.0	18.853116994022205
2023.0	12.0	8438.0	23.0	SP	3431803.0	1.0	117.0	117.0
2023.0	11.0	7616.0	190.0	SP	3424402.0	2927.0	876130.0	299.3269559275709
2023.0	7.0	8517.0	72.0	SP	3434401.0	2.0	6005.0	3002.5
2023.0	3.0	8544.0	776.0	SP	3452403.0	1.0	65.0	65.0
2023.0	9.0	9505.0	160.0	SP	3443402.0	23908.0	60550.0	2.532625062740505
2023.0	7.0	3204.0	249.0	SP	3434401.0	12672.0	325221.0	25.664535984848484
2023.0	6.0	8479.0	271.0	SP	3450308.0	2.0	3148.0	1574.0
2023.0	9.0	4009.0	160.0	SP	3418800.0	354.0	9147.0	25.838983050847457
2023.0	3.0	8515.0	249.0	SP	3438006.0	10.0	3646.0	364.6
2023.0	10.0	4016.0	386.0	SP	3404107.0	559.0	45828.0	81.98211091234347
2023.0	11.0	8536.0	161.0	SP	3423909.0	38.0	7212.0	189.78947368421052
2023.0	8.0	8302.0	249.0	SP	3418800.0	10231.0	259437.0	25.35793177597498
2023.0	10.0	8536.0	23.0	SP	3430805.0	6.0	6985.0	1164.1666666666667
2023.0	6.0	8214.0	160.0	SP	3409205.0	70.0	1169.0	16.7
2023.0	1.0	7007.0	399.0	SP	3440606.0	272.0	4150.0	15.257352941176471
2023.0	1.0	4911.0	764.0	SP	3405708.0	2.0	2954.0	1477.0
2023.0	1.0	6217.0	160.0	SP	3423404.0	2169.0	5423.0	2.500230520977409
2023.0	7.0	8539.0	386.0	SP	3452205.0	56.0	3056.0	54.57142857142857
2023.0	2.0	8517.0	161.0	SP	3450308.0	1598.0	300849.0	188.2659574468085
2023.0	6.0	7326.0	386.0	SP	3452205.0	9532.0	103751.0	10.88449433487201
2023.0	3.0	8708.0	160.0	SP	3456206.0	12753.0	92235.0	7.232415902140673
2023.0	7.0	8544.0	827.0	SP	3441000.0	6166.0	48111.0	7.802627311060655
2023.0	5.0	4823.0	249.0	SP	3405708.0	47.0	1035.0	22.02127659574468
2023.0	1.0	8708.0	386.0	SP	3452205.0	119580.0	876052.0	7.3260745944137815
2023.0	10.0	8443.0	275.0	SP	3425904.0	46.0	13310.0	289.3478260869565
2023.0	11.0	8536.0	628.0	SP	3409502.0	10.0	15277.0	1527.7
2023.0	9.0	9032.0	427.0	SP	3409205.0	103.0	58372.0	566.7184466019418
2023.0	9.0	8543.0	776.0	SP	3420509.0	1772.0	123959.0	69.95428893905192
2023.0	2.0	8482.0	399.0	SP	3452502.0	296376.0	2711181.0	9.147775123491781
2023.0	10.0	9205.0	399.0	SP	3450308.0	226.0	32225.0	142.58849557522123
2023.0	7.0	2905.0	455.0	SP	3418800.0	74100.0	270712.0	3.6533333333333333
2023.0	3.0	7318.0	275.0	SP	3450308.0	373.0	54870.0	147.10455764075067
2023.0	8.0	1702.0	23.0	SP	3452205.0	1200.0	3419.0	2.8491666666666666
2023.0	2.0	2933.0	275.0	SP	3413009.0	47.0	5861.0	124.70212765957447
2023.0	3.0	3911.0	249.0	SP	3450308.0	7869.0	44036.0	5.596136739102809
2023.0	12.0	8507.0	249.0	SP	3418800.0	8789.0	148609.0	16.90852201615656
2023.0	3.0	2914.0	160.0	SP	3410609.0	200.0	1069.0	5.345
2023.0	12.0	7318.0	245.0	SP	3450308.0	1801.0	22263.0	12.361465852304276
2023.0	6.0	8537.0	249.0	SP	3450308.0	438.0	136192.0	310.9406392694064
2023.0	4.0	8481.0	23.0	SP	3424709.0	187.0	13962.0	74.66310160427807
2023.0	4.0	8456.0	160.0	SP	3434401.0	42.0	493.0	11.738095238095237
2023.0	3.0	8421.0	386.0	SP	3450308.0	1837.0	49909.0	27.168753402286338
2023.0	7.0	9015.0	386.0	SP	3413009.0	1.0	987.0	987.0
2023.0	3.0	8108.0	275.0	SP	3409502.0	12.0	28992.0	2416.0
2023.0	6.0	7415.0	23.0	SP	3456701.0	47.0	1624.0	34.5531914893617
2023.0	2.0	8544.0	160.0	SP	3450308.0	107554.0	893449.0	8.306980679472638
2023.0	8.0	8409.0	63.0	SP	3456206.0	1611.0	53402.0	33.148355058969585
2023.0	4.0	9031.0	69.0	SP	3443402.0	23.0	8470.0	368.2608695652174
2023.0	4.0	8708.0	245.0	SP	3409502.0	105614.0	390081.0	3.693459200484784
2023.0	8.0	8409.0	628.0	SP	3450308.0	132.0	9777.0	74.06818181818181
2023.0	9.0	8539.0	23.0	SP	3405708.0	48.0	45584.0	949.6666666666666
2023.0	9.0	8533.0	23.0	SP	3418800.0	6.0	3991.0	665.1666666666666
2023.0	5.0	8431.0	23.0	SP	3438709.0	44784.0	225662.0	5.038897820650233
2023.0	5.0	8473.0	190.0	SP	3409205.0	57.0	39764.0	697.6140350877193
2023.0	5.0	8536.0	160.0	SP	3424709.0	1631.0	306270.0	187.78050275904354
2023.0	10.0	8544.0	249.0	SP	3452205.0	1678.0	119765.0	71.37365911799762
2023.0	1.0	8509.0	160.0	SP	3448500.0	1160.0	4834.0	4.167241379310345
2023.0	10.0	8536.0	399.0	SP	3426902.0	79.0	7032.0	89.0126582278481
2023.0	5.0	4006.0	245.0	SP	3445803.0	17.0	243.0	14.294117647058824
2023.0	5.0	3214.0	63.0	SP	3425904.0	102.0	206.0	2.019607843137255
2023.0	12.0	3917.0	23.0	SP	3452205.0	390.0	300577.0	770.7102564102564
2023.0	12.0	4016.0	493.0	SP	3426902.0	3360.0	50793.0	15.116964285714285
2023.0	1.0	9503.0	160.0	SP	3450308.0	375278.0	2401740.0	6.3998955441033045
2023.0	10.0	9026.0	249.0	SP	3429005.0	7.0	3560.0	508.57142857142856
2023.0	9.0	8533.0	249.0	SP	3409502.0	5.0	25560.0	5112.0
2023.0	7.0	3206.0	249.0	SP	3404107.0	262.0	2750.0	10.49618320610687
2023.0	2.0	8487.0	249.0	SP	3452205.0	98.0	7085.0	72.29591836734694
2023.0	7.0	8413.0	249.0	SP	3418800.0	1939.0	230776.0	119.01805054151625
2023.0	10.0	8424.0	245.0	SP	3450308.0	4704.0	73480.0	15.620748299319727
2023.0	9.0	3906.0	23.0	SP	3456206.0	389.0	3761.0	9.668380462724937
2023.0	2.0	3926.0	493.0	SP	3425904.0	564.0	34676.0	61.4822695035461
2023.0	1.0	6306.0	160.0	SP	3450308.0	20175.0	25003.0	1.2393060718711277
2023.0	12.0	8708.0	23.0	SP	3409502.0	211018.0	1988814.0	9.424854751727342
2023.0	2.0	8412.0	190.0	SP	3438709.0	139138.0	988459.0	7.104162773649183
2023.0	2.0	9021.0	249.0	SP	3448807.0	137.0	72073.0	526.0802919708029
2023.0	4.0	9021.0	249.0	SP	3450308.0	4420.0	3967245.0	897.566742081448
2023.0	4.0	9030.0	386.0	SP	3452205.0	69.0	25374.0	367.7391304347826
2023.0	6.0	8523.0	23.0	SP	3425904.0	942.0	19349.0	20.540339702760086
2023.0	10.0	8504.0	249.0	SP	3413009.0	71.0	7621.0	107.33802816901408
2023.0	2.0	8409.0	249.0	SP	3436505.0	7963.0	337409.0	42.372095943739794
2023.0	3.0	8479.0	23.0	SP	3452205.0	22401.0	280205.0	12.508593366367572
2023.0	12.0	8414.0	160.0	SP	3427306.0	3123.0	22565.0	7.2254242715337815
2023.0	8.0	8483.0	249.0	SP	3409502.0	42407.0	1568804.0	36.993986841794985
2023.0	2.0	8501.0	791.0	SP	3448708.0	874.0	24449.0	27.973684210526315
2023.0	6.0	3926.0	160.0	SP	3450308.0	704938.0	2169364.0	3.0773826918111946
2023.0	6.0	7412.0	493.0	SP	3418404.0	2.0	162.0	81.0
2023.0	9.0	8512.0	361.0	SP	3450308.0	774.0	12507.0	16.15891472868217
2023.0	10.0	9026.0	72.0	SP	3409502.0	528.0	88403.0	167.42992424242425
2023.0	11.0	8481.0	249.0	SP	3448708.0	598.0	77288.0	129.24414715719064
2023.0	11.0	8516.0	249.0	SP	3409502.0	5.0	4544.0	908.8
2023.0	1.0	7217.0	190.0	SP	3409502.0	67145.0	106541.0	1.5867302107379553
2023.0	1.0	8483.0	249.0	SP	3405708.0	4243.0	206242.0	48.60758897006835
2023.0	4.0	5402.0	160.0	SP	3452403.0	153962.0	232259.0	1.5085475636845456
2023.0	10.0	8481.0	232.0	SP	3430607.0	7559.0	472334.0	62.486307712660405
2023.0	3.0	4016.0	355.0	SP	3409502.0	116.0	13355.0	115.12931034482759
2023.0	1.0	8409.0	628.0	SP	3418800.0	547.0	58528.0	106.9981718464351
2023.0	7.0	7419.0	249.0	SP	3450308.0	6.0	892.0	148.66666666666666
2023.0	2.0	7326.0	245.0	SP	3420509.0	50.0	2761.0	55.22
2023.0	9.0	5911.0	160.0	SP	3447809.0	380.0	1337.0	3.518421052631579
2023.0	6.0	3215.0	160.0	SP	3423107.0	2106.0	14702.0	6.981006647673314
2023.0	12.0	4819.0	355.0	SP	3450308.0	3151.0	34578.0	10.973659155823547
2023.0	2.0	8479.0	23.0	SP	3413009.0	79.0	17648.0	223.39240506329114
2023.0	4.0	9026.0	87.0	SP	3456701.0	186.0	27782.0	149.36559139784947
2023.0	12.0	8204.0	249.0	SP	3445803.0	215.0	19547.0	90.91627906976744
2023.0	11.0	8517.0	249.0	SP	3452205.0	240.0	36550.0	152.29166666666666
2023.0	8.0	3926.0	23.0	SP	3448807.0	1579.0	58287.0	36.913869537682075
2023.0	7.0	8431.0	23.0	SP	3424006.0	12119.0	267982.0	22.112550540473638
2023.0	6.0	8531.0	365.0	SP	3450308.0	2.0	355.0	177.5
2023.0	2.0	8504.0	23.0	SP	3456701.0	42.0	7450.0	177.38095238095238
2023.0	9.0	4016.0	628.0	SP	3452205.0	899.0	34965.0	38.89321468298109
2023.0	5.0	8301.0	361.0	SP	3420509.0	4.0	44.0	11.0
2023.0	3.0	4820.0	161.0	SP	3409205.0	4.0	37.0	9.25
2023.0	5.0	8482.0	160.0	SP	3413801.0	25369.0	142024.0	5.598328668847806
2023.0	2.0	8413.0	764.0	SP	3452205.0	2607.0	54123.0	20.760644418872268
2023.0	4.0	9027.0	791.0	SP	3405708.0	175.0	55689.0	318.22285714285715
2023.0	7.0	3402.0	23.0	SP	3427306.0	16000.0	28415.0	1.7759375
2023.0	3.0	8443.0	23.0	SP	3407100.0	12000.0	42445.0	3.5370833333333334
2023.0	2.0	9032.0	249.0	SP	3405708.0	345.0	63343.0	183.60289855072463
2023.0	4.0	2836.0	160.0	SP	3425102.0	30000.0	18700.0	0.6233333333333333
2023.0	7.0	8467.0	249.0	SP	3447809.0	20.0	7985.0	399.25
2023.0	9.0	8517.0	275.0	SP	3418800.0	153.0	1887.0	12.333333333333334
2023.0	5.0	8501.0	399.0	SP	3405708.0	29.0	4880.0	168.27586206896552
2023.0	7.0	4016.0	399.0	SP	3452205.0	21892.0	302847.0	13.833683537365248
2023.0	10.0	7318.0	249.0	SP	3403307.0	74.0	14009.0	189.3108108108108
2023.0	7.0	8412.0	573.0	SP	3448708.0	5235.0	31638.0	6.043553008595988
2023.0	4.0	8536.0	246.0	SP	3408405.0	26.0	2915.0	112.11538461538461
2023.0	12.0	8423.0	190.0	SP	3450308.0	6.0	37.0	6.166666666666667
2023.0	1.0	8431.0	160.0	SP	3450308.0	506351.0	1295279.0	2.5580654526208106
2023.0	3.0	2930.0	628.0	SP	3452205.0	3.0	193.0	64.33333333333333
2023.0	1.0	8507.0	249.0	SP	3450308.0	2664.0	67525.0	25.34722222222222
2023.0	9.0	2922.0	767.0	SP	3413009.0	17.0	2447.0	143.94117647058823
2023.0	6.0	8483.0	386.0	SP	3450308.0	32402.0	534254.0	16.48830319116104
2023.0	8.0	8536.0	160.0	SP	3456206.0	4861.0	47109.0	9.691215799218268
2023.0	11.0	8413.0	160.0	SP	3456701.0	47875.0	205173.0	4.285597911227154
2023.0	8.0	8483.0	776.0	SP	3418800.0	13.0	307.0	23.615384615384617
2023.0	11.0	9030.0	246.0	SP	3427306.0	6.0	6825.0	1137.5
2023.0	2.0	5603.0	72.0	SP	3448708.0	100.0	7462.0	74.62
2023.0	8.0	8481.0	160.0	SP	3405708.0	2362.0	59306.0	25.108382726502963
2023.0	6.0	8207.0	23.0	SP	3425904.0	192.0	105523.0	549.5989583333334
2023.0	2.0	8479.0	232.0	SP	3448807.0	57.0	27801.0	487.7368421052632
2023.0	2.0	3926.0	63.0	SP	3456701.0	21.0	3383.0	161.0952380952381
2023.0	7.0	8105.0	23.0	SP	3447809.0	300.0	9343.0	31.143333333333334
2023.0	1.0	6403.0	386.0	SP	3413009.0	133.0	82418.0	619.6842105263158
2023.0	12.0	9023.0	160.0	SP	3448807.0	631.0	34595.0	54.8256735340729
2023.0	8.0	8542.0	474.0	SP	3450308.0	22.0	11029.0	501.3181818181818
2023.0	5.0	6201.0	386.0	SP	3450308.0	181.0	127034.0	701.8453038674033
2023.0	6.0	4016.0	160.0	SP	3452205.0	4627.0	68436.0	14.79057704776313
2023.0	10.0	8517.0	275.0	SP	3418800.0	118.0	2206.0	18.694915254237287
2023.0	1.0	8537.0	493.0	SP	3425904.0	1212.0	133074.0	109.79702970297029
2023.0	8.0	8302.0	249.0	SP	3426902.0	269.0	6542.0	24.319702602230482
2023.0	1.0	9026.0	69.0	SP	3424709.0	5.0	2766.0	553.2
2023.0	5.0	8483.0	23.0	SP	3448807.0	478.0	5303.0	11.094142259414227
2023.0	12.0	3906.0	386.0	SP	3433403.0	6240.0	19346.0	3.1003205128205127
2023.0	12.0	8471.0	160.0	SP	3425904.0	11481.0	5065521.0	441.20904102430103
2023.0	5.0	8539.0	361.0	SP	3449904.0	8.0	5375.0	671.875
2023.0	8.0	8431.0	275.0	SP	3418404.0	33017.0	275604.0	8.347336220734773
2023.0	11.0	8424.0	249.0	SP	3405708.0	433.0	224396.0	518.2355658198614
2023.0	3.0	8482.0	767.0	SP	3413801.0	80.0	6304.0	78.8
2023.0	1.0	7318.0	275.0	SP	3454102.0	6946.0	57490.0	8.276706017852002
2023.0	7.0	7223.0	160.0	SP	3403901.0	2000.0	6651.0	3.3255
2023.0	4.0	8413.0	87.0	SP	3456701.0	344.0	16001.0	46.51453488372093
2023.0	7.0	3821.0	628.0	SP	3413009.0	148.0	12445.0	84.08783783783784
2023.0	10.0	9003.0	161.0	SP	3430805.0	267.0	13615.0	50.99250936329588
2023.0	10.0	4013.0	160.0	SP	3425904.0	217.0	798.0	3.6774193548387095
2023.0	4.0	3910.0	249.0	SP	3450308.0	8066.0	381891.0	47.34577237788247
2023.0	11.0	3926.0	628.0	SP	3456701.0	32.0	5516.0	172.375
2023.0	11.0	9031.0	190.0	SP	3450308.0	145.0	21569.0	148.75172413793103
2023.0	2.0	9018.0	160.0	SP	3449904.0	95.0	14021.0	147.58947368421053
2023.0	8.0	8541.0	160.0	SP	3450308.0	11391149.0	39839389.0	3.4973986381882987
2023.0	8.0	8468.0	160.0	SP	3450308.0	9978.0	88754.0	8.894968931649629
2023.0	8.0	2710.0	249.0	SP	3412803.0	5033.0	46659.0	9.270613947943572
2023.0	8.0	9025.0	160.0	SP	3409502.0	105.0	13916.0	132.53333333333333
2023.0	4.0	8536.0	160.0	SP	3449904.0	5760.0	452730.0	78.59895833333333
2023.0	11.0	8544.0	161.0	SP	3448708.0	7.0	319.0	45.57142857142857
2023.0	12.0	7318.0	160.0	SP	3409205.0	2503.0	31790.0	12.700759089093088
2023.0	3.0	7308.0	160.0	SP	3423909.0	54.0	561.0	10.38888888888889
2023.0	3.0	7222.0	249.0	SP	3443907.0	173.0	8340.0	48.20809248554913
2023.0	5.0	8511.0	23.0	SP	3418800.0	16.0	277.0	17.3125
2023.0	7.0	8536.0	160.0	SP	3450308.0	198945.0	2552488.0	12.830118877076579
2023.0	9.0	8483.0	827.0	SP	3452205.0	1155.0	20106.0	17.40779220779221
2023.0	3.0	8205.0	160.0	SP	3405708.0	1825.0	12085.0	6.6219178082191785
2023.0	2.0	6204.0	361.0	SP	3402754.0	6391.0	127925.0	20.01642935377875
2023.0	3.0	8544.0	160.0	SP	3425904.0	7000.0	219420.0	31.345714285714287
2023.0	11.0	4010.0	23.0	SP	3424402.0	4.0	6656.0	1664.0
2023.0	1.0	3926.0	23.0	SP	3438709.0	7043.0	74555.0	10.58568791708079
2023.0	2.0	8542.0	474.0	SP	3424006.0	274.0	143859.0	525.0328467153284
2023.0	10.0	7320.0	361.0	SP	3438709.0	2.0	277.0	138.5
2023.0	3.0	8406.0	160.0	SP	3430805.0	86.0	6834.0	79.46511627906976
2023.0	4.0	7019.0	764.0	SP	3418800.0	990.0	45936.0	46.4
2023.0	12.0	7412.0	23.0	SP	3450308.0	90.0	16912.0	187.9111111111111
2023.0	11.0	8443.0	23.0	SP	3413009.0	120.0	10281.0	85.675
2023.0	12.0	8477.0	160.0	SP	3429401.0	9579.0	59981.0	6.261718342206911
2023.0	2.0	8536.0	791.0	SP	3413009.0	10.0	588.0	58.8
2023.0	8.0	3901.0	249.0	SP	3450308.0	795500.0	975006.0	1.22565179132621
2023.0	6.0	8516.0	386.0	SP	3448906.0	10665.0	50903.0	4.772902015939991
2023.0	8.0	4418.0	586.0	SP	3450308.0	3640.0	38970.0	10.706043956043956
2023.0	4.0	4010.0	365.0	SP	3456701.0	13.0	125.0	9.615384615384615
2023.0	11.0	9401.0	386.0	SP	3450308.0	976.0	98563.0	100.98668032786885
